HIP, HD, RAdeg, DEdeg, RAhms, DEdms, Plx(mas), e_Plx(mas), distance_Plx(pc), Vmag, MV, MV_error, VTmag, MVt, MVt_error, B_menos_V(mag), BT_menos_VT(mag)
14754,\N,47.62898313,-68.60068834,3,-68,98.5,1.46,10.1523,11.39,11.35718115248806,0.032188648989738944,11.162,11.129181152488059,0.032188648989738944,0.025,0.282
94349,\N,288.05646821,2.88766813,19,2,98.56,2.66,10.1461,11.09,11.058503474101752,0.05861931450526381,\N,\N,\N,1.542,\N
2552,\N,8.11171615,67.23621544,0,67,98.74,3.37,10.1276,10.27,10.242465614417561,0.07414123389445848,\N,\N,\N,1.52,\N
76362,\N,233.94850307,-80.20230323,15,-80,99.9,61.26,10.01,11.65,11.64782744112991,1.5505503524322108,\N,\N,\N,\N,\N
102409,"197481",311.28891788,-31.34002411,20,-31,100.59,1.35,9.9413,8.81,8.822774040742413,0.02914468413129434,8.935,8.947774040742413,0.02914468413129434,1.47,1.766
84581,\N,259.34773232,-7.87683635,17,-7,100.89,43.18,9.9118,11.09,11.10924061017149,0.9933062046589827,\N,\N,\N,\N,\N
9724,\N,31.26683543,-17.61420901,2,-17,105.94,2.04,9.4393,10.19,10.315299842997895,0.041819438945115195,10.446,10.571299842997895,0.041819438945115195,1.514,1.86
21932,"285968",70.73070762,18.96088078,4,18,106.16,2.51,9.4197,9.95,10.079804549281896,0.051350901576750374,\N,\N,\N,1.523,\N
23932,\N,77.14473389,-18.1686451,5,-18,107.3,2,9.3197,10.28,10.432998609829756,0.04047947691054077,\N,\N,\N,1.52,\N
23512,\N,75.83426652,-17.3724529,5,-17,107.86,2.95,9.2713,11.71,11.874302079760719,0.05940516961926434,\N,\N,\N,1.661,\N
15457,"20630",49.83974536,3.36997055,3,3,109.18,0.78,9.1592,4.84,5.030715449849713,0.015513622422657303,4.922,5.112715449849714,0.015513622422657303,0.681,0.756
82724,\N,253.63222815,-62.40023361,16,-62,109.57,20.12,9.1266,11.85,12.04845830824513,0.4033153633748068,\N,\N,\N,1.729,\N
66906,\N,205.68061204,33.29182156,13,33,109.89,3.18,9.1,12.03,12.234790866921038,0.06285568065956149,\N,\N,\N,2.4,\N
17378,"23249",55.81231706,-9.76519868,3,-9,110.58,0.88,9.0432,3.52,3.7383829280135874,0.01728102786367547,3.631,3.849382928013588,0.01728102786367547,0.915,1.077
108706,\N,330.30365718,28.30681743,22,28,111.57,3.19,8.963,11.99,12.227737165393174,0.06210348224397233,\N,\N,\N,1.718,\N
14559,\N,46.99144229,-28.22097006,3,-28,114.73,33.98,8.7161,11.72,12.01838496792378,0.6629941065541818,\N,\N,\N,\N,\N
25578,\N,82.00110606,9.64577431,5,9,115.04,5.22,8.6926,12.48,12.784244365194038,0.0985994003403059,\N,\N,\N,1.653,\N
64924,"115617",199.60405,-18.30861062,13,-18,117.3,0.71,8.5251,4.74,5.086490060577647,0.013143770157822754,\N,\N,\N,0.709,\N
23452,"32450",75.61879215,-21.25610576,5,-21,117.38,1.81,8.5193,8.31,8.657970525887773,0.03348676624493763,8.566,8.913970525887773,0.03348676624493763,1.43,1.663
86974,"161797",266.61549553,27.72249917,17,27,119.05,0.62,8.3998,3.42,3.798646998704494,0.01130890437416765,3.501,3.8796469987044935,0.01130890437416765,0.75,0.856
31292,\N,98.44808629,-75.62561416,6,-75,119.54,13.42,8.3654,11.41,11.797566257488315,0.24480941282435964,\N,\N,\N,\N,\N
20968,\N,67.43713116,-29.02636695,4,-29,120.7,56.47,8.285,11.42,11.828536350486749,1.1016306578960249,10.898,11.306536350486747,1.1016306578960249,0.646,0.701
93449,\N,285.47364755,-36.95224,19,-36,121.75,68.24,8.2136,11.57,11.997344849433361,1.3757394794318163,\N,\N,\N,\N,\N
76901,\N,235.5324262,-19.46924527,15,-19,121.86,43.95,8.2061,11.83,12.259305868942251,0.8200437873811808,\N,\N,\N,1.591,\N
38956,\N,119.55222364,41.30537105,7,41,122.53,11.52,8.1613,12.02,12.46121216755786,0.20476178916387688,\N,\N,\N,1.618,\N
7751,"10360",24.94684603,-56.19644067,1,-56,122.75,1.41,8.1466,5.76,6.2051075039750305,0.024944283265209588,5.951,6.396107503975031,0.024944283265209588,0.88,1.043
5496,\N,17.59293817,-67.44634604,1,-67,122.86,7.53,8.1393,9.8,10.247052554917722,0.1332549832479204,9.987,10.434052554917724,0.1332549832479213,1.568,1.854
89937,"170153",275.25974572,72.73369763,18,72,124.11,0.48,8.0574,3.55,4.0190338780758745,0.008398291463224794,3.624,4.093033878075874,0.008398291463224794,0.489,0.545
80346,\N,246.03466158,48.35400404,16,48,124.34,1.16,8.0425,10.27,10.743054315160684,0.020258815157053967,10.382,10.855054315160686,0.020258815157053967,1.475,1.717
33499,\N,104.44792505,-44.29109677,6,-44,124.62,2.64,8.0244,10.81,11.287938734593714,0.046008224696308275,\N,\N,\N,1.636,\N
106255,\N,322.82467099,-9.79053173,21,-9,124.82,28.85,8.0115,11.96,12.441420891224322,0.5111339911715937,\N,\N,\N,1.703,\N
91262,"172167",279.23410832,38.78299311,18,38,128.93,0.55,7.7561,0.03,0.581769913320012,0.009263298455691515,\N,\N,\N,-0.001,\N
85295,"157881",261.43987888,2.11430212,17,2,129.54,0.95,7.7196,7.54,8.102019463589372,0.015925087021144257,7.703,8.265019463589372,0.015925087021144257,1.359,1.617
113368,"216956",344.41177323,-29.62183701,22,-29,130.08,0.92,7.6876,1.17,1.7410526412499658,0.015358148276600758,1.248,1.8190526412499661,0.015358148276600758,0.145,0.159
5336,"6582",17.05383776,54.92422766,1,54,132.4,0.6,7.5529,5.17,5.779439925518405,0.009840576772737197,\N,\N,\N,0.704,\N
73182,"131976",224.35801834,-21.40746858,14,-21,133.63,33.56,7.4833,8.01,8.639519842039618,0.5572659949776249,\N,\N,\N,1.519,\N
2021,"2151",6.41334183,-77.25503511,0,-77,133.78,0.51,7.475,2.82,3.451955958083073,0.008278190266069352,\N,\N,\N,0.618,\N
83945,\N,257.38030802,43.68202643,17,43,137.84,8.95,7.2548,11.77,12.466876322199859,0.14119311697549364,\N,\N,\N,1.696,\N
12114,"16160",39.01596864,6.88336423,2,6,138.72,1.04,7.2088,5.79,6.500695400660675,0.016280086638426283,\N,\N,\N,0.918,\N
84709,"156384",259.73483426,-34.98957161,17,-34,143.45,17.12,6.9711,5.91,6.693502762910086,0.26039477807939937,\N,\N,\N,1.082,\N
114176,\N,346.8313657,-32.26819891,23,-32,147.95,13.76,6.759,12.28,13.13057484748326,0.2025418105552168,\N,\N,\N,\N,\N
106106,\N,322.40081536,17.642376,21,17,148.29,1.85,6.7435,10.33,11.185559325902197,0.027091728302184315,10.511,11.366559325902195,0.027091728302183427,1.62,1.769
72659,"131156",222.84701756,19.10063329,14,19,149.26,0.76,6.6997,4.54,5.409717186421883,0.011056768683295637,4.612,5.481717186421884,0.011056768683295637,0.72,0.873
114622,"219134",348.31143134,57.16763844,23,57,153.24,0.65,6.5257,5.57,6.496860716555201,0.00921081657082734,\N,\N,\N,1,\N
54298,\N,166.62786165,-53.26885914,11,-53,155.28,78.3,6.44,11.69,12.645577611901533,1.2051443683580825,\N,\N,\N,\N,\N
34603,\N,107.50900471,38.53176545,7,38,157.24,3.32,6.3597,11.65,12.632815175740257,0.045855761964229025,\N,\N,\N,1.7,\N
84140,"155876",258.03174636,45.66984247,17,45,158.17,3.26,6.3223,9.31,10.305620573116627,0.04476198206160387,9.567,10.562620573116625,0.04476198206160387,1.485,1.629
120005,"79211",138.60913008,52.68797118,9,52,159.48,6.61,6.2704,7.7,8.713531134951783,0.09005304879972531,\N,\N,\N,1.42,\N
116132,\N,352.9659791,19.93741103,23,19,160.06,2.81,6.2477,10.05,11.0714140627897,0.038126105645089226,10.471,11.492414062789699,0.038126105645089226,1.19,1.66
86963,\N,266.56028243,-32.10165681,17,-32,161.77,11.29,6.1816,11.39,12.434489927466831,0.15179479209172797,\N,\N,\N,1.439,\N
99461,"191408",302.79836763,-36.09738423,20,-36,165.24,0.9,6.0518,5.32,6.410575931522743,0.01182730872903237,\N,\N,\N,0.868,\N
84405,"155885",258.83869698,-26.60004896,17,-26,167.08,1.07,5.9852,4.33,5.444622332965418,0.013906555201006032,5.11,6.224622332965417,0.013906555201006032,0.855,0.999
29295,"42581",92.64458964,-21.86290752,6,-21,173.19,1.12,5.774,8.15,9.342614061091469,0.014042860458296502,8.346,9.538614061091469,0.01404286045829739,1.487,1.655
82817,"152751",253.87184972,-8.33420783,16,-8,174.23,3.9,5.7395,9.02,10.22561468311425,0.04861480371360116,9.205,10.41061468311425,0.04861480371360116,1.553,1.777
25878,"36395",82.86229396,-3.67214214,5,-3,175.72,1.2,5.6909,7.97,9.194105972966415,0.014829315956959022,8.144,9.368105972966415,0.014829315956959022,1.474,1.7
21088,\N,67.79185895,58.98205252,4,58,181.36,3.67,5.5139,10.82,12.112707535592305,0.04394790366249701,\N,\N,\N,1.17,\N
1242,\N,3.86528051,-16.13230661,0,-16,191.86,17.24,5.2121,11.49,12.904922200669773,0.195650122334472,11.817,13.231922200669775,0.195650122334472,1.75,1.249
97649,"187642",297.6945086,8.86738491,19,8,194.44,0.94,5.143,0.76,2.2039280620125226,0.01049783978057861,0.955,2.398928062012523,0.01049783978057861,0.221,0.293
88601,"165341",271.36338682,2.50243928,18,2,196.62,1.38,5.086,4.03,5.4981384588300966,0.015240978192618826,\N,\N,\N,0.86,\N
112460,\N,341.70961216,44.33510774,22,44,198.07,2.05,5.0487,10.29,11.774093507902442,0.02247527338072608,10.396,11.880093507902444,0.02247527338072608,1.54,1.658
19849,"26965",63.8234923,-7.64455846,4,-7,198.24,0.84,5.0444,4.43,5.915956445159941,0.009201209345919281,\N,\N,\N,0.82,\N
85605,\N,262.40078667,24.65322144,17,24,202.69,39.48,4.9336,11.39,12.924161613421878,0.42843394247452693,10.77,12.304161613421877,0.42843394247452693,1.101,1.295
82725,\N,253.6339477,-62.40374141,16,-62,203.01,29.27,4.9259,11.72,13.257587156015656,0.3152800004607963,\N,\N,\N,\N,\N
57367,\N,176.41359792,-64.84067419,11,-64,216.4,2.11,4.6211,11.5,13.17628628217266,0.021173530462697876,11.867,13.54328628217266,0.021173530462697876,0.196,-0.379
114110,\N,346.66203219,-14.87239655,23,-14,216.52,18.28,4.6185,12.24,13.917490092095118,0.1837670088589709,\N,\N,\N,\N,\N
3829,\N,12.28823784,5.39519773,0,5,226.95,5.35,4.4063,12.37,14.149650935394341,0.0511986343596087,\N,\N,\N,0.554,\N
15689,\N,50.52321876,-13.27811998,3,-13,227.45,61.79,4.3966,12.16,13.94442970582987,0.6051017395973322,\N,\N,\N,\N,\N
80824,\N,247.57547824,-12.65971367,16,-12,234.51,1.82,4.2642,10.1,11.950806833383902,0.016852838403851322,\N,\N,\N,1.604,\N
72511,\N,222.38963876,-26.1060337,14,-26,235.24,22.43,4.251,11.72,13.577555853649999,0.20767956435536394,\N,\N,\N,1.48,\N
30920,\N,97.345813,-2.81247539,6,-2,242.89,2.64,4.1171,11.12,13.047048174391662,0.02360291871212894,\N,\N,\N,1.69,\N
110893,"239960",337.00174003,57.69702005,22,57,249.52,3.03,4.0077,9.59,11.575526808745437,0.02637017007475162,9.971,11.956526808745437,0.02637017007475162,1.613,1.698
105090,"202560",319.32379676,-38.86457451,21,-38,253.37,1.13,3.9468,6.69,8.70877595712229,0.009684572332323782,\N,\N,\N,1.397,\N
5643,\N,18.12459256,-17.00053959,1,-17,269.05,7.57,3.7168,12.1,14.249164981912566,0.061112751732058435,\N,\N,\N,1.85,\N
8102,"10700",26.02136441,-15.93955597,1,-15,274.17,0.8,3.6474,3.49,5.680099660231617,0.006336152233368253,\N,\N,\N,0.727,\N
37279,"61421",114.82724194,5.22750767,7,5,285.93,0.88,3.4974,0.4,2.6812986213323624,0.006683110389961833,\N,\N,\N,0.432,\N
32349,"48915",101.28854105,-16.71314306,6,-16,379.21,1.58,2.6371,-1.44,1.4543989071428474,0.009047615466610814,\N,\N,\N,0.009,\N
71681,"128621",219.91412833,-60.83947139,14,-60,742.12,1.4,1.3475,1.35,5.702370679522524,0.0040964601138480106,\N,\N,\N,0.9,\N
71683,"128620",219.92041034,-60.83514707,14,-60,742.12,1.4,1.3475,-0.01,4.342370679522524,0.0040964601138480106,\N,\N,\N,0.71,\N
