designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Plx,e_Plx
Gaia DR3 3270590765246119168,HIP 17743,\N,56.9903,2.7859304481715994,56.98699835001791,0.024432756,579.8694,-394.4096377747196,-425.07596072307103,1.2926728,10.23421,11.284525,9.21759,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.01308891091274,0.000931002866082,7.99646891091274,0.000931002866082,2.066935,57.59,2.56
Gaia DR3 854769861377131520,HIP 51547,\N,157.93,57.11663057616428,57.0099591956078,0.013690875,185.37392,-67.16367753571639,172.77885124555536,1.072005,9.002519,9.839733,8.10472,3916.9065,3904.6602,3927.166,4.5413,4.5221,4.5544,-0.7143,-0.7828,-0.6409,17.5175,17.4819,17.5498,7.782272650808354,0.0005214765685788,6.884473650808355,0.0005214765685788,1.735013,57.18,1.31
Gaia DR3 4115142207982341504,HIP 84893,156897,260.253,-21.113836771487914,57.082026982302544,0.18513037,333.9961,265.54277639920025,-202.58434438495425,1.9862683,4.290967,4.4827385,3.938444,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.073463932549319,0.0070426178148732,2.7209409325493192,0.0070426178148732,0.5442945,57.48,0.93
Gaia DR3 4439625337884136064,HIP 80644,148467,246.986,7.304267325477117,57.08662660750707,0.023362793,363.24277,-248.797044307101,-264.6607953621499,0.9916067,8.339512,9.0422,7.528495,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.122183901052792,0.0008886785969997,6.311166901052792,0.0008886785969997,1.513705,56.43,1.31
Gaia DR3 1323427759184545536,HIP 78459,143761,240.26,33.30007876899923,57.10764192152077,0.050787035,797.2936,-198.27831508830613,-772.2452745156925,1.0011556,5.2328,5.553617,4.7546616,5708.916,5708.076,5709.787,4.207,4.2061,4.2078,-0.6841,-0.6924,-0.6755,17.4969,17.4816,17.5129,4.016271138626816,0.0019311368956382,3.538132738626817,0.0019311368956382,0.7989554,57.38,0.71
Gaia DR3 5745027080665197696,HIP 46488,\N,142.221,-7.374232498035431,57.182121245276576,0.020613998,732.01434,-160.24719942691652,-714.2589440438635,1.0615348,11.041849,12.339122,9.912987,3205.5022,3204.362,3210.682,4.2451,4.2404,4.2577,-0.8009,-0.8054,-0.7804,17.5245,17.5091,17.6642,9.828150310201734,0.0007828098865712,8.699288310201734,0.0007828098865712,2.426135,58.17,4.02
Gaia DR3 2246581329639103872,HIP 100017,193664,304.386,66.85501172532437,57.20405217305612,0.0207614,555.1789,468.6837090609632,297.5889686259728,0.8299613,5.7695527,6.06742,5.2959642,5807.854,5806.008,5809.5757,4.3224,4.3208,4.3238,-0.2905,-0.3061,-0.2864,17.467,17.4571,17.4763,4.556686670369459,0.0007881051699976,4.083098170369459,0.0007881051699976,0.7714558,56.92,0.52
Gaia DR3 4899957905439568256,HIP 523,\N,1.58208,-65.84297370856557,57.23155766851588,0.034792162,583.70654,197.38727769069425,-549.3192316907192,1.0712636,11.108225,12.421236,9.97146,3167.824,3166.6816,3175.579,4.1687,4.1649,4.2051,-0.8839,-0.8875,-0.8452,17.5107,17.3546,17.534,9.896402831204975,0.0013200799040795,8.759637831204977,0.0013200799040795,2.449776,56.92,2.73
Gaia DR3 3654496279558010624,HIP 70319,126053,215.815,1.2394413528832344,57.27057989858388,0.037523143,527.93286,223.53142956437677,-478.2748533208476,1.1358501,6.092967,6.4131145,5.5894475,5583.929,5582.412,5585.4497,4.3984,4.3973,4.3996,-0.6759,-0.6876,-0.6649,17.4481,17.4351,17.4612,4.882624903123831,0.0014227284156418,4.379105403123831,0.0014227284156418,0.823667,56.82,1.04
Gaia DR3 4819591920506512768,HIP 25283,35650,81.126,-38.96990653268172,57.27060617763743,0.014881593,71.71608,43.15888445933031,-57.27570674197477,1.0809764,8.539438,9.2725525,7.7083106,4265.911,4254.201,4273.686,4.6214,4.608,4.6401,0.1462,0.061,0.2285,17.4917,17.3955,17.8578,7.329096899520703,0.0005642505203495,6.497969499520703,0.0005642505203495,1.5642419,56.36,0.97
Gaia DR3 2115454019586473600,HIP 89560,\N,274.129,45.559353179996606,57.34147108183511,0.011137585,337.60938,-13.058397584617037,337.3567409200358,1.0444993,9.516328,10.499331,8.533306,3692.1602,3642.4812,3730.6785,4.5747,4.5305,4.6024,-0.3586,-0.4469,-0.2985,17.4273,17.3427,17.5015,8.308672152376374,0.0004217708123626,7.325650152376374,0.000421770812363,1.966025,58.47,1.11
Gaia DR3 3381727613874753536,HIP 33277,50692,103.828,25.375803135431426,57.45588658838684,0.0906531,44.728683,-37.59497086966134,24.233724290764933,0.94982505,5.6027837,5.9023585,5.129318,5819.5,5814.7705,5826.3887,4.2841,4.2732,4.3084,-0.2554,-0.2709,-0.2384,17.2224,16.7988,17.3785,4.399456352666047,0.0034261218566671,3.925990652666047,0.0034261218566671,0.7730405,57.89,0.9
Gaia DR3 5013816835621197440,HIP 6005,\N,19.3147,-35.716660593031186,57.46122063746988,0.019536803,195.80411,92.13259892481284,-172.77393264283643,1.177282,10.327956,11.526175,9.237621,3254.118,3232.7812,3254.981,4.0346,3.9377,4.037,-0.9397,-1.0525,-0.9376,17.4036,17.2864,17.4163,9.124830236933226,0.0007383001935696,8.034495236933227,0.0007383001935696,2.288554,60.61,2.38
Gaia DR3 5989102478619519616,HIP 76829,139664,235.296,-44.6623899936602,57.47586039019088,0.13118732,315.53308,-169.10565112984054,-266.39145844308257,0.946274,4.5205355,4.7430863,4.171589,6596.695,6592.6294,6599.933,4.1899,4.1764,4.1934,-0.5223,-0.5589,-0.4092,17.4436,17.3706,18.0411,3.3179629060063114,0.0049563440829105,2.969016406006313,0.0049563440829105,0.5714973,57.09,0.72
Gaia DR3 151650076838458112,HIP 21482,283750,69.2022,27.13153567911015,57.487253800399245,0.04713103,275.05188,232.1700243472911,-147.48090257579935,1.8087673,7.7456923,8.360612,6.9765444,4289.0933,4285.1694,4292.1387,4.3453,4.3343,4.3584,-1.0728,-1.1162,-1.0073,17.3947,17.376,17.417,6.543550113205577,0.0017802860189282,5.774402213205577,0.0017802860189282,1.3840676,56.02,1.21
Gaia DR3 6885342959337741184,HIP 104239,200968,316.795,-13.923149827313203,57.52400132481068,0.020903895,386.3099,382.9693935001427,-50.69305800739494,0.91518664,6.9462137,7.382564,6.3405538,5185.343,5176.0825,5190.603,4.5352,4.5233,4.5508,0.0041,-0.0187,0.0331,17.316,17.2751,17.3542,5.745459138060308,0.0007891007613625,5.139799238060309,0.0007891007613625,1.0420102,56.67,1.18
Gaia DR3 4745373133284418816,HIP 12653,17051,40.6418,-50.7993179041391,57.61314434522431,0.03827621,399.3904,333.7156354272668,219.4232899168965,0.8463041,5.256284,5.5420146,4.815602,6006.4995,6005.4805,6007.604,4.2437,4.2417,4.2459,-0.2154,-0.223,-0.2078,17.3537,17.3425,17.365,4.058891891539258,0.0014426524906605,3.618209891539257,0.0014426524906605,0.7264126,58.0,0.55
Gaia DR3 4912580642524184960,HIP 7978,10647,25.6234,-53.74129984828599,57.640899065213326,0.045253456,196.72018,166.04054972266235,-105.4958102197813,0.87479657,5.383109,5.6573124,4.9468093,6011.649,6010.5234,6012.89,4.2348,4.2327,4.2371,-0.5036,-0.5136,-0.4933,17.3436,17.331,17.3563,4.186762730940144,0.0017048077480139,3.750463030940145,0.0017048077480139,0.7105031,57.63,0.64
Gaia DR3 3865002247461685248,HIP 53486,94765,164.127,7.3881302560914115,57.80241410525712,0.019953158,268.397,-256.99164425032006,-77.40965166891915,1.0581626,7.113332,7.5783753,6.483387,4910.116,4909.251,4911.0435,4.514,4.5133,4.5148,-0.1594,-0.1645,-0.1547,17.2894,17.2838,17.2953,5.923061885069584,0.00074958346414,5.293116885069585,0.00074958346414,1.0949883,56.98,1.03
Gaia DR3 5274724279107404544,HIP 39342,67199,120.628,-66.02152050399158,57.86591201093473,0.016679175,205.14499,-158.11015125099058,-130.71208568275858,0.9691088,6.934041,7.377774,6.3291683,5015.6987,5014.9194,5016.478,4.5046,4.5039,4.5052,-0.1396,-0.1438,-0.1357,17.2809,17.2755,17.2868,5.746155011627335,0.0006259016417504,5.141282311627334,0.0006259016417504,1.0486057,57.88,0.58
Gaia DR3 4418203587193988480,HIP 74537,135204,228.456,-1.3536263795284098,57.92051412635043,0.029988322,1366.593,-1270.3904654631417,-503.6710789895851,1.2414117,6.3889394,6.7691693,5.8316107,5260.9116,5259.6724,5262.1157,4.4104,4.4095,4.4112,-0.5161,-0.5251,-0.5072,17.2486,17.2364,17.2586,5.203101440914896,0.0011242790336303,4.645772740914897,0.0011242790336303,0.9375586,57.8,0.85
Gaia DR3 3382815271394515072,HIP 32010,47752,100.316,23.956486287144624,57.945132108394745,0.02328856,344.75162,205.77614745978408,-276.6041344023972,1.0435958,7.7434273,8.299935,7.0377893,4580.8833,4579.9478,4581.731,4.5561,4.5554,4.5568,-0.151,-0.1561,-0.1463,17.2463,17.239,17.2535,6.55851208672142,0.0008727302256494,5.852874086721419,0.0008727302256494,1.2621457,57.07,1.37
Gaia DR3 43335537119385216,HIP 17405,\N,55.9393,16.66589025058141,58.0275673632229,0.029084502,347.2631,156.2768819919176,-310.11156313821385,0.8883366,9.925129,11.015001,8.882559,3557.9429,3497.6724,3588.2822,4.4485,4.1873,4.5816,-0.7706,-1.1311,-0.5121,17.1679,17.0439,17.2991,8.743300822073609,0.0010883826738927,7.700730822073609,0.0010883826738923,2.132442,61.4,2.37
Gaia DR3 43335880716390784,HIP 17414,\N,55.9697,16.670623365429,58.03610684428783,0.018345587,353.41162,157.85487482673597,-316.1987017758971,1.0358549,9.218082,10.14662,8.267663,3627.712,3627.1184,3630.244,4.019,4.0182,4.0248,-1.434,-1.4351,-1.4259,17.2021,17.1914,17.2191,8.036573357840235,0.0006864164310789,7.086154357840234,0.0006864164310789,1.878957,58.09,1.98
Gaia DR3 1453180404823190912,HIP 69526,124642,213.486,30.21796521269984,58.05857635765425,0.022827527,434.92816,-398.1175434969371,175.11404112800614,0.95093787,7.6761713,8.247,6.960205,4545.7686,4542.967,4547.5684,4.5425,4.5394,4.5439,-0.0455,-0.0614,-0.0367,17.2255,17.2135,17.2586,6.495503211905138,0.0008537816584914,5.779536911905138,0.0008537816584914,1.286795,57.78,1.05
Gaia DR3 434690036555954304,HIP 14669,\N,47.3757,45.73130814249839,58.12314382779557,0.59006864,581.1816,-426.4772632610768,-394.82800776457645,11.297548,9.291658,10.375401,8.145858,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.113403484267034,0.0220456380892306,6.967603484267034,0.0220456380892306,2.229543,64.83,4.26
Gaia DR3 1715791060537076608,HIP 69064,\N,212.06,80.59485932687656,58.14785761300976,0.01845626,583.70087,212.48090545014765,-543.6529840858605,1.3295982,9.526426,10.5729685,8.506514,3664.8838,3663.4436,3668.199,4.5834,4.5817,4.5867,-0.1912,-0.2035,-0.1602,17.1852,17.1741,17.2428,8.349094591540052,0.0006892302204049,7.329182591540051,0.0006892302204053,2.0664545,60.4,5.38
Gaia DR3 3390818582171734656,HIP 25716,\N,82.3622,15.57672045343687,58.19931696618677,0.02161556,152.8472,-83.56831201809041,-127.97891163979006,1.1134075,9.824202,10.825844,8.831491,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.648791438751443,0.0008064973398536,7.656080438751443,0.0008064973398531,1.994353,57.5,2.16
Gaia DR3 2460983348274381696,HIP 8691,\N,27.9554,-10.80586697964623,58.2409207733023,0.027337851,783.74786,568.6177622079103,-539.3835152227974,1.2623228,10.863001,12.043837,9.77686,3306.2104,3305.5571,3307.434,4.1156,4.1137,4.1181,-1.3196,-1.3218,-1.3155,17.2028,17.1911,17.2381,9.68914216219139,0.0010192729227771,8.603001162191388,0.0010192729227771,2.266977,56.35,3.05
Gaia DR3 4117290138348536064,HIP 86736,160915,265.857,-21.683392427381285,58.2436975539037,0.14838254,106.99752,-97.25257596448584,-44.61396749521905,0.68652403,4.7305098,4.9802613,4.3462167,6274.9985,6273.841,6275.9873,4.0601,4.0573,4.0629,-0.9096,-0.9199,-0.8958,17.2313,17.1776,17.28,3.556754490065728,0.0055320884882008,3.1724613900657275,0.0055320884882008,0.6340446,57.0,0.79
Gaia DR3 1139252071109797760,HIP 38784,62613,119.059,80.26593957502311,58.29189988662464,0.019578947,484.46622,-476.1593730046099,89.32955805147142,1.1370121,6.3770027,6.7352443,5.844827,5453.257,5452.23,5454.3584,4.4667,4.4662,4.4672,-0.5015,-0.5065,-0.4978,17.1482,17.1419,17.1539,5.205043751758566,0.0007293491016646,4.672868051758567,0.0007293491016646,0.8904173,58.67,0.57
Gaia DR3 4038724053986441856,HIP 88694,165185,271.599,-36.01974711463257,58.42963261536771,0.040406387,106.385376,106.01981606684002,8.811725078085344,0.55199,5.8053985,6.1079526,5.326963,5773.3975,5772.415,5774.4785,4.3905,4.3897,4.3913,-0.4679,-0.4746,-0.4603,17.105,17.0931,17.1161,4.638564278152389,0.0015016587405751,4.160128778152387,0.0015016587405751,0.7809896,57.58,0.77
Gaia DR3 3957887649746830976,HIP 62523,111395,192.194,24.83975844574172,58.485831858718974,0.029315013,351.1367,-334.907690578531,-105.51685827018592,0.91060054,6.1145015,6.463259,5.5931334,5539.851,5529.381,5551.639,4.43,4.4057,4.4517,0.0736,0.0019,0.1356,17.095,17.0635,17.1256,4.949754856837052,0.0010884131288202,4.428386756837052,0.0010884131288202,0.8701256,58.23,0.99
Gaia DR3 876370076542359936,HIP 39157,65583,120.133,29.207176720378527,58.52996195041519,0.019309985,1177.2594,-169.91821057753526,-1164.9323987340836,0.8787765,6.7788324,7.154813,6.2237077,5323.0674,5318.271,5326.2007,4.5892,4.5771,4.5957,-0.0918,-0.1172,-0.0725,17.0458,17.0238,17.0691,5.615723608924732,0.0007164040395672,5.060598908924732,0.0007164040395672,0.9311053,59.52,0.77
Gaia DR3 943770757800160384,HIP 32560,\N,101.907,37.511682823592366,58.53360454298748,0.043553475,965.7463,-229.69600213099164,-938.0328359688064,1.0561264,12.056066,11.96354,12.258812,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.893092345577566,0.0016157417178259,11.095838345577564,0.0016157417178259,-0.295272,64.91,3.37
Gaia DR3 1615982823805660544,HIP 73734,\N,226.071,60.38537932190289,58.544572315840405,0.014767674,681.02576,-657.3080971622794,178.16335290508448,1.2150067,10.117958,11.232963,9.068951,3608.4868,3607.643,3609.0078,4.7451,4.7428,4.7463,-0.0305,-0.0342,-0.0268,17.0425,17.0339,17.0537,8.955391188541004,0.0005477467176779,7.906384188541004,0.0005477467176779,2.164012,56.94,1.44
Gaia DR3 5559265690666327168,HIP 34069,53706,105.995,-43.609653717189374,58.61789381185408,0.0125634335,395.8015,-101.72178632924884,382.5068961013096,0.77060956,6.653335,7.0472817,6.0827994,5192.068,5170.0615,5200.629,4.461,4.4414,4.4717,-0.5678,-0.8079,-0.4441,17.0503,17.0278,17.0708,5.493486049160797,0.0004654065142526,4.922950449160798,0.0004654065142526,0.9644823,66.29,6.81
Gaia DR3 5559265690666326016,HIP 34065,53705,105.988,-43.60630237142991,58.61923555068,0.04773396,403.73846,-105.04730232447864,389.8330653855562,1.1307653,5.391417,5.711598,4.905869,5690.858,5689.0835,5692.842,4.2726,4.2713,4.2742,-0.4559,-0.4705,-0.4395,17.0425,17.0083,17.0618,4.2316177526780585,0.0017682420979019,3.746069752678057,0.0017682420979019,0.805729,61.54,1.05
Gaia DR3 5677606810060597248,HIP 47619,\N,145.646,-19.235729064940955,58.63046978803034,0.020513618,522.623,-475.1299408418677,-217.6840044436696,1.063648,10.907699,12.195253,9.785274,3204.0808,3201.236,3236.9617,4.2009,4.19,4.3291,-0.8413,-0.8542,-0.6846,17.0473,17.0054,17.1197,9.748315870338264,0.0007597543987802,8.625890870338266,0.0007597543987802,2.409979,61.35,3.22
Gaia DR3 560130775546153344,HIP 6379,7924,20.4956,76.71014296688713,58.81249290864094,0.016806703,47.74555,-34.76718186309017,-32.724308788250696,1.0567085,6.940108,7.3646774,6.344149,5059.563,5058.624,5060.6045,4.5119,4.5111,4.5127,-0.3681,-0.374,-0.3618,16.9972,16.9914,17.0045,5.787455942029815,0.0006205364038822,5.191496942029814,0.0006205364038822,1.0205284,59.46,0.59
Gaia DR3 4105386688016878336,HIP 91608,\N,280.238,-13.382593004954812,58.84116686059848,0.02975004,677.85565,-94.28696578923883,-671.2661360525918,0.9137389,9.772217,10.8614855,8.737007,3644.9595,3639.7766,3649.8032,4.658,4.6522,4.6727,-0.0338,-0.0766,-0.0031,16.9185,16.6289,16.9557,8.620623382488063,0.0010978945522905,7.5854133824880625,0.0010978945522905,2.1244785,61.63,2.09
Gaia DR3 974536192658255104,HIP 35821,\N,110.811,46.0863550197296,58.902856854783394,0.02241257,266.75552,-120.76876411802874,-237.8516822962655,1.3018478,9.691786,10.754976,8.664866,3659.8855,3656.2307,3664.2703,4.6316,4.6242,4.6353,-0.2104,-0.2662,-0.1686,16.9971,16.9579,17.0872,8.542467795342937,0.0008262465070254,7.515547795342935,0.0008262465070254,2.09011,61.68,1.91
Gaia DR3 6718894388002453120,HIP 93858,177565,286.718,-37.8122904372201,58.986011129792345,0.037590206,412.2221,-187.6995543963008,-367.009472586468,0.9473194,5.9807982,6.326192,5.4589233,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.83454334215334,0.0013838214295818,4.31266844215334,0.0013838214295818,0.8672687,58.24,0.91
Gaia DR3 1428030622526979968,HIP 79126,\N,242.265,52.94415284692017,58.99709854203002,0.013271692,213.3974,204.16399855722867,62.09277705950411,1.1466008,9.4123,10.396578,8.431186,3696.0579,3664.7107,3727.17,4.5616,4.538,4.5835,-0.3767,-0.4401,-0.3225,16.9632,16.9026,17.0132,8.26645326853524,0.0004884835729868,7.285339268535241,0.0004884835729872,1.965392,58.53,1.06
Gaia DR3 2746709861572970624,HIP 118200,\N,359.636,7.656947081179305,59.094178923685945,0.27797133,325.9517,82.46947755147647,-315.3463128409397,13.314306,10.663617,12.009489,9.474366,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.521340513896018,0.010214399060394,8.332089513896017,0.010214399060394,2.535123,58.62,2.92
Gaia DR3 4503794795019024000,HIP 92283,174080,282.122,10.743510433362106,59.2344538576215,0.019219056,454.94083,128.0863280832186,-436.5375633998767,0.9195626,7.606561,8.177541,6.8850822,4542.2188,4523.148,4548.777,4.5353,4.5209,4.5406,-0.0346,-0.1804,0.0104,16.8606,16.7728,16.8774,6.469432943051636,0.0007045502842943,5.747954143051636,0.0007045502842943,1.2924588,57.79,0.97
Gaia DR3 1472718211053416320,HIP 65016,\N,199.916,33.34589602599397,59.31483013816135,0.01862663,330.7435,-298.3927394291388,-142.66408767706776,1.1585315,9.715495,10.840884,8.657705,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.581311455180813,0.0006819072795565,7.523521455180813,0.000681907279556,2.183179,57.52,2.3
Gaia DR3 5863130980814698112,HIP 63550,\N,195.328,-63.196879103829616,59.338654937678136,0.014948902,567.62854,-391.344182229725,-411.1591679738537,0.9246647,10.090543,11.156851,9.065391,3655.5322,3653.8108,3656.1785,4.7775,4.7762,4.7784,-0.1147,-0.1348,-0.1092,16.8219,16.8087,16.8382,8.957231488488137,0.0005470486138658,7.932079488488138,0.0005470486138658,2.09146,59.46,2.13
Gaia DR3 974887555341533440,HIP 35136,55575,108.959,47.23913713441689,59.340805456361466,0.05346388,188.3223,30.078644710309177,-185.90470589934387,1.1051395,5.38816,5.6943064,4.91327,5777.554,5776.1777,5778.9023,4.2683,4.2673,4.2692,-0.8788,-0.8949,-0.8613,16.8459,16.8289,16.8611,4.254927184363094,0.0019564171878991,3.780037184363096,0.0019564171878991,0.7810364,59.31,0.69
Gaia DR3 5760701787150565888,HIP 43726,76151,133.573,-5.434323445721112,59.35951989622318,0.04084385,414.7793,-413.6476444734453,30.618611405101216,0.9454876,5.846635,6.175872,5.3507657,5656.338,5654.1025,5658.0054,4.3529,4.3515,4.3546,-0.11,-0.1207,-0.1004,16.8236,16.8007,16.848,4.714086898411439,0.0014941378826076,4.21821759841144,0.0014941378826076,0.8251063,58.5,0.88
Gaia DR3 2011251030583236352,HIP 116085,221354,352.852,59.16602319741594,59.36696629826816,0.016880276,1112.238,1106.4417016775722,113.40231164035436,1.0221732,6.537038,6.952739,5.9505105,5152.031,5149.5903,5155.2617,4.4399,4.439,4.4412,-0.3639,-0.3701,-0.3541,16.8333,16.8178,16.8401,5.404762283405392,0.0006174318290526,4.818234783405392,0.0006174318290526,1.0022285,59.31,0.67
Gaia DR3 1003351437484254464,HIP 32769,48948,102.49,60.33737038935279,59.39337148257837,0.024761679,482.66623,253.4005845454292,410.7977922548319,0.93564343,8.119934,8.804014,7.321711,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.988623894167606,0.0009053081940777,6.190400894167606,0.0009053081940777,1.482303,60.96,1.3
Gaia DR3 2290483248388179328,HIP 99427,193202,302.72,77.24125306637409,59.4184206870202,0.014157692,516.2212,57.339077609433815,513.0268651395949,0.9814199,8.31737,9.082004,7.466625,4109.0723,4108.274,4109.5415,4.5237,4.5232,4.5239,-0.0003,-0.0017,0,16.8256,16.8198,16.836,7.186975521415346,0.0005173991127125,6.336230521415346,0.0005173991127125,1.615379,59.53,0.72
Gaia DR3 3250328209054347264,HIP 17695,\N,56.8481,-1.973425581033519,59.43199371869756,0.028811961,328.2008,180.64020406949945,-274.01623129845035,1.5196763,10.5057745,11.839527,9.359375,3164.815,3161.9062,3181.299,4.0207,4.012,4.0766,-0.8127,-0.8246,-0.7361,16.8453,16.8204,16.9436,9.375875997202664,0.0010527054430147,8.229476497202665,0.0010527054430147,2.480152,61.45,3.02
Gaia DR3 53112944270520832,HIP 19076,25680,61.3352,22.008324337407693,59.47279310870263,0.036096618,216.13844,172.21245290662395,-130.6089579128826,0.947341,5.756682,6.0736275,5.269786,5750.9917,5749.536,5752.283,4.4057,4.4048,4.4066,-0.1359,-0.1478,-0.1264,16.7968,16.7779,16.8092,4.628273676960131,0.0013179609631834,4.141377676960131,0.0013179609631834,0.8038415,59.79,0.84
Gaia DR3 4381250547575102208,HIP 82588,152391,253.242,-0.0330165367067573,59.480502943877184,0.023171628,1645.731,-711.8317387758042,-1483.8213661411446,0.91545886,6.4405246,6.8148394,5.8921103,5468.597,5457.7134,5487.11,4.4734,4.4707,4.4959,-0.1718,-0.1887,-0.1272,16.761,16.722,16.7937,5.312397760448902,0.0008459335570587,4.763983460448903,0.0008459335570587,0.9227291,59.04,0.87
