designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
Gaia DR3 1965478468902062464,321.13780325406816,40.06853292389345,68.92078639119555,0.022293117,697.67883,542.2302496681876,439.0240379519082,1.0922282,13.897119,16.177614,12.525053,2887.7754,2887.2603,2888.275,5.1207,5.1189,5.1211,-0.1859,-0.188,-0.1819,14.5327,14.5208,14.5647
Gaia DR3 2036104120839521792,287.06478798590774,26.582677262738937,52.47156032372626,0.017269153,537.2107,-190.69104513073364,-502.22726734811414,1.1821109,13.56053,15.4460535,12.268822,3043.8164,3041.8855,3044.3044,5.0611,5.0571,5.0615,-0.1611,-0.1656,-0.159,19.0175,18.9993,19.0397
Gaia DR3 1637645127018395776,264.1040525731971,68.3334976375916,219.78977211974913,0.021020047,1309.7562,-320.67472432996726,-1269.893286659221,1.2150519,8.02864,9.385179,6.8670616,3192.2751,3191.916,3193.1094,4.0126,4.0121,4.0149,-1.1643,-1.1649,-1.161,4.549,4.5481,4.5517
Gaia DR3 1635375460142367104,254.0095535449022,65.13502280368243,65.29044855555695,0.546998,242.20958,237.18542448644493,49.07700315474167,4.0194187,4.7508183,4.998218,4.3218627,6169.928,6167.6016,6172.242,4.0823,4.0754,4.091,-1.0632,-1.0859,-1.027,15.5205,15.3685,15.6675
Gaia DR3 1638180413086979840,269.3142709072523,70.70178301936559,52.25092490849375,0.21902019,326.761,6.871021789281394,326.688725160739,4.315501,15.650289,18.92573,14.144515,,,,,,,,,,,,
Gaia DR3 1638979384378696704,267.01612290514834,70.88157381434476,160.99524492008814,0.011894624,1683.204,-1266.3871707976418,1108.8007104699252,1.0637181,13.778201,14.179064,13.176234,,,,,,,,,,,,
Gaia DR3 1637110042813188608,261.24428143354027,67.30672951368193,78.17469220601129,0.022623343,531.7711,-531.7492966789252,4.8177533768137515,1.0463574,6.2235785,6.615514,5.6600223,5285.103,5281.292,5288.461,4.6087,4.6031,4.6156,-0.0539,-0.0701,-0.0332,12.7743,12.7632,12.7875
Gaia DR3 1631591147276525696,253.2075718369321,63.07812356967455,65.75140564588044,0.023621358,212.3351,147.37725742747352,152.85986679625617,1.4613466,12.757077,14.608348,11.47096,3056.0022,3055.796,3056.2104,5.016,5.0157,5.0162,-0.0193,-0.0202,-0.0184,15.1725,15.1629,15.1806
Gaia DR3 1632113518378994304,256.8286408743991,64.6587982996295,55.32118011047001,0.08859663,245.87427,227.06308231036724,-94.3213143803543,1.1495291,17.026207,20.280994,15.467151,,,,,,,,,,,,
Gaia DR3 1642641410934267008,244.17238993246437,67.2392157683359,92.87660493860945,0.014588618,504.95898,-497.91542844233754,84.04651524101907,1.0239073,7.9017744,8.79992,6.967186,3731.1538,3714.9255,3770.1804,4.4196,4.3715,4.4625,-0.5357,-0.6393,-0.4339,10.768,10.7478,10.7932
Gaia DR3 1642642957122493824,244.1832577377468,67.25664062629953,92.89848935019698,0.016005045,491.14603,-483.00594056955816,89.04882414062493,1.2590058,9.618664,10.953529,8.470872,3382.3882,3381.6287,3382.6816,4.6745,4.6708,4.675,-0.0969,-0.1068,-0.0955,10.7507,10.7485,10.7534
Gaia DR3 5931193640795532288,248.90361401821818,-52.033164950420876,65.33476543567257,0.029268317,211.84793,-192.24751161710105,88.9968692661939,1.1262548,13.71855,15.797667,12.383474,,,,,,,,,,,,
Gaia DR3 4190813690536580608,301.4001192327908,-10.948816263532887,57.81496694057579,0.06256401,1066.5413,1063.4156581060315,-81.592890987097,1.0223683,16.66915,17.245325,15.965405,,,,,,,,,,,,
Gaia DR3 425040000962497792,12.281184764215306,57.815739188554126,168.71856118825883,0.021581342,1237.2997,1144.6933944408322,-469.66761852950583,1.0389044,6.762044,7.6099744,5.8559637,,,,,,,,,,,,
Gaia DR3 425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,0.1663396,1211.2579,1078.6091666696218,-551.1334202185512,3.1213033,3.3200667,3.7355075,2.8486214,5726.01,5722.719,5730.129,4.308,4.3063,4.3109,-0.972,-0.9897,-0.9501,5.9149,5.897,5.9234
Gaia DR3 3234412606443085824,80.65647842134706,2.6024263646259094,50.517110719046066,0.036810786,193.74171,65.9527991406525,-182.17046671903614,1.4407965,7.574898,7.9743586,6.77144,,,,,,,,,,,,
Gaia DR3 2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,0.1278597,822.9563,85.99344103538436,818.4511251587252,3.0052545,3.1779127,3.7924182,2.6057148,,,,,,,,,,,,
Gaia DR3 4077001760212546432,277.29051435419393,-24.941734028858672,57.64677334887154,1.2058351,42.31159,-39.00024411381743,16.4088857174727,2.0089145,18.980278,18.774366,17.500376,,,,,,,,,,,,
Gaia DR3 458018340407727104,37.87447894404984,57.37870558540406,50.00541479563848,0.023927981,1115.7747,1115.7192342216508,11.126863327716851,1.4975666,12.018761,13.508623,10.820139,,,,,,,,,,,,
Gaia DR3 459215468053012096,34.98428465514067,59.323353052214884,55.286367199275475,0.043231223,219.69176,89.56510349890111,-200.60548087197674,1.1237981,15.154918,17.839083,13.724038,,,,,,,,,,,,
Gaia DR3 6490470881687779968,349.7716524183916,-60.52085491449015,50.622796569357625,0.018246438,102.88705,-93.3655965907071,-43.22741300179678,1.0515261,8.482868,9.13658,7.706968,4399.5527,4395.743,4400.966,4.6391,4.6349,4.6418,0.3397,0.3232,0.3499,19.7468,19.724,19.7663
Gaia DR3 6493448634054105728,343.8257051224952,-57.21948858031234,58.51971760193937,0.53329724,323.05496,-207.75812982896576,-247.3884857138188,1.954384,19.357224,21.08977,17.561007,,,,,,,,,,,,
Gaia DR3 6491249026683800832,344.09817116277344,-60.0678541150227,96.33615242325035,0.030034969,1074.0927,-521.0512387169384,-939.2447596213377,1.4772485,12.299438,14.251071,10.985523,,,,,,,,,,,,
Gaia DR3 6504705571539380992,335.8936063048907,-57.22229465164717,52.69483197932483,0.017925236,699.2494,590.0752256474598,-375.18124968872837,1.1499184,9.90228,10.948321,8.887307,3433.8655,3428.5686,3467.452,4.1134,4.0999,4.2007,-0.9464,-0.9612,-0.8365,19.0048,18.9804,19.264
Gaia DR3 551050046451136256,60.33794233884121,76.15694657442316,61.65247310829551,0.01652972,639.18475,332.32030428342904,-546.0040121568715,1.034829,7.811384,8.428695,7.0589223,4418.7305,4417.251,4422.837,4.5564,4.5551,4.5613,0.0093,-4.0E-4,0.0438,16.2222,16.2128,16.2514
Gaia DR3 555032443207370880,61.66178755097324,79.2652664645624,73.99006093699691,0.01859067,490.27057,277.3116764446193,-404.30615822225724,1.1821742,13.37053,15.462388,12.034927,2957.8188,2956.611,2958.1973,5.1039,5.1025,5.1044,-0.2081,-0.2101,-0.2017,13.497,13.4883,13.5091
Gaia DR3 6049221163063960320,245.78016194470231,-24.712789495690327,60.40427510265522,0.023444373,758.9147,-344.383538711761,-676.2776420178251,1.1186049,9.454987,10.441666,8.472145,,,,,,,,,,,,
Gaia DR3 2679694971455927296,329.2358923841423,-1.89987246889069,74.22008018316177,0.037404016,1419.7035,1280.969881931012,612.1063730915505,1.2544863,13.014442,14.935205,11.714705,3026.109,3025.75,3027.6426,5.0863,5.0858,5.087,-0.227,-0.2317,-0.2253,13.4545,13.4421,13.4669
Gaia DR3 2683023811628007296,330.54080176553964,1.3989923770073878,94.56366650017529,0.047273144,531.3455,-452.3718449340208,-278.72524677866306,1.1244168,8.403359,9.387209,7.420015,3501.5764,3492.6108,3549.281,4.1172,4.0761,4.2456,-1.0088,-1.0674,-0.856,10.5826,10.5679,10.7052
Gaia DR3 2683209044978079616,331.6251935434858,2.375809039939923,50.98668748184285,0.022119634,276.5413,267.9266667229734,68.486454215863,1.2172325,13.264251,14.95417,12.02091,3082.8247,3080.967,3093.0435,4.7152,4.7079,4.7694,-0.8645,-0.8767,-0.7834,19.5566,19.5115,19.6288
Gaia DR3 2681122098893985408,326.6718481188171,-0.1755173375144743,80.73788287850039,0.05178652,920.67267,769.3658856002737,-505.6819875388906,1.1787423,11.310232,12.912896,10.083201,,,,,,,,,,,,
Gaia DR3 2683714304930755712,331.69527845431674,3.4163173765574197,56.58921176839661,0.030666387,569.3,470.95166744188083,-319.8546875806609,1.2999272,12.28028,13.881388,11.05638,3012.408,3010.3281,3019.2522,4.3416,4.3336,4.3578,-0.7675,-0.7781,-0.7418,17.7194,17.6912,17.9165
Gaia DR3 4672462936698379520,50.21568535473568,-63.86585958449603,53.80983366523812,0.020548908,292.48962,-8.061244905941678,-292.37852244809903,1.4602299,12.086746,13.690489,10.856784,3007.444,3006.787,3009.654,4.2318,4.229,4.2358,-0.7501,-0.7532,-0.7437,18.6136,18.6019,18.7028
Gaia DR3 4667836363565989120,55.03513536747006,-67.39901254142404,106.86018732729843,0.43787384,599.35925,-331.0383553371497,499.6450193355619,1.1887661,20.045534,21.70749,18.388159,,,,,,,,,,,,
Gaia DR3 4673947174316727040,51.750298900794235,-63.50020035944183,61.227116462415786,0.015037491,432.85617,355.194886201188,-247.3884646032553,0.89594316,7.686759,8.306118,6.936548,4425.028,4420.2954,4430.365,4.5377,4.5335,4.5415,0.0913,0.0624,0.1235,16.3352,16.3264,16.3433
Gaia DR3 4676145235499604096,61.51584482379152,-64.09722087351366,50.65026006247106,0.014776373,66.8107,-38.99041100379563,-54.253273513002206,1.2404622,13.601706,15.478486,12.310218,3036.2212,3022.7617,3039.1897,4.9793,4.8928,5.0097,-0.3064,-0.4137,-0.2359,19.7773,19.7035,20.1086
Gaia DR3 4676145235500131456,61.50777442612182,-64.09381604170733,50.669487105778316,0.018239887,61.247597,-39.42897340499907,-46.868157309644815,1.0994147,9.649586,10.59947,8.682435,3745.7046,3728.5696,3759.1482,4.5304,4.476,4.5604,-0.6561,-0.7804,-0.5215,19.7526,19.6693,19.8877
Gaia DR3 4677345043203760896,67.025472974701,-62.15543452946297,54.91639555136294,0.020821907,391.83008,179.75098325599635,348.1671782394809,1.3682467,11.762993,13.278964,10.556298,3044.251,3042.4966,3053.3108,4.2034,4.197,4.2341,-0.7571,-0.7661,-0.7104,18.2286,18.2122,18.4175
Gaia DR3 4678664766393827328,64.12477536564242,-59.2999969870809,54.57521166121942,0.03179975,181.06075,-44.73425879062593,-175.44754438243234,1.2119178,12.480649,12.423552,12.552513,,,,,,,,,,,,
Gaia DR3 4678664766393829504,64.1205345994243,-59.30290021818768,54.22863060384525,0.1018749,174.47693,-47.78530523238955,-167.80573654384344,2.7827828,4.134786,4.677203,3.4464395,,,,,,,,,,,,
Gaia DR3 3280675417175220224,66.58254264151961,3.6055507551243204,62.50518265799889,0.06804555,1019.2957,-121.11733125214377,-1012.0742754726912,0.98559594,15.548215,18.657425,14.069465,,,,,,,,,,,,
Gaia DR3 3278137572540701056,56.08602675057091,7.698683077306292,64.60638252238219,0.03047463,165.34128,-164.06355364219,20.515600599112556,1.6373816,13.318586,15.163696,12.037637,3070.682,3069.9907,3072.7258,5.1167,5.1066,5.1174,-0.3912,-0.3945,-0.3575,15.4151,15.3886,15.8441
Gaia DR3 3278325004913943808,56.83914753816445,8.693515501909106,80.0552080771202,0.03375017,803.41064,468.9974685079579,-652.3113181254027,1.3447858,12.960607,14.802247,11.6751175,3066.297,3065.05,3073.3752,5.1327,5.1083,5.1358,-0.443,-0.4536,-0.3637,12.4793,12.3797,13.302
Gaia DR3 3288082758293022848,73.02457095863625,6.47519220606572,80.56233030288816,0.02359831,342.43533,153.61546355196168,-306.0461634197105,1.1652066,10.714013,12.230651,9.507367,,,,,,,,,,,,
Gaia DR3 1740795157542164480,324.4089154673339,8.146564918871533,66.36524450928734,0.66440207,696.13745,690.8560750851475,85.58778300971781,1.1296864,19.971579,21.638706,18.398962,,,,,,,,,,,,
Gaia DR3 4330690742322011520,247.57481416249274,-12.66785108081103,232.13898083974135,0.026823945,1187.6595,-94.20959499441267,-1183.917157588457,1.1489384,8.801877,10.3223,7.590719,,,,,,,,,,,,
Gaia DR3 429297859741477888,1.9308182403086502,60.38161993916557,65.21307301880952,0.12851872,368.6124,363.3218340251738,-62.228147343218964,1.2169175,12.988087,,,,,,,,,,,,,,
Gaia DR3 429297924157113856,1.930349282862347,60.38166243426184,65.00416312003128,0.1165026,321.5902,321.57497694637874,-3.13100449594332,3.9059324,12.401586,13.644194,10.695002,,,,,,,,,,,,
Gaia DR3 4489306942580947584,265.4751620316947,9.680499876229685,54.84038336017293,0.061779995,428.11334,-340.27843897399873,-259.79149960133435,0.9829139,15.931915,19.07946,14.442792,,,,,,,,,,,,
Gaia DR3 628865130046268672,153.72046302348045,21.395135245402663,55.19342603491348,0.35356596,288.59338,-183.97167008028637,-222.3523616472223,13.834893,12.865055,14.692312,11.575672,,,,,,,,,,,,
Gaia DR3 646076953786745472,142.2909780253123,25.968043197089518,56.59328127198575,0.03636803,1082.4719,-1048.2211262241522,-270.1442784993809,1.0703794,14.390027,16.650572,13.021128,,,,,,,,,,,,
Gaia DR3 646255212109355136,143.18159659276424,26.987433476597655,55.329149838250466,0.02060722,287.21707,-147.26027452437617,-246.5928823830895,0.9902865,6.813439,7.20841,6.234238,5249.876,5248.124,5254.798,4.496,4.4952,4.4988,-0.0393,-0.046,-0.0256,17.9979,17.9772,18.0136
Gaia DR3 646255246469567232,143.20029276934693,26.994404086268727,55.29236109843841,0.07128269,284.17053,-143.81481611984276,-245.09219214594293,0.79174376,13.826354,16.055908,12.461931,,,,,,,,,,,,
Gaia DR3 640862653425455360,145.26076749717325,22.022373130313945,81.02373382378475,0.031308867,671.4096,461.72158569650117,-487.44641717745594,1.2006153,12.699531,14.515632,11.41912,,,,,,,,,,,,
Gaia DR3 646818024623804416,145.97884036380384,26.968552619596394,69.58833270655519,0.027410781,586.6378,-577.8412018458114,-101.21001852649204,1.0721148,10.848555,12.285814,9.668579,3174.9656,3172.9043,3185.3132,4.119,4.1131,4.1282,-1.0994,-1.1015,-1.088,14.3524,14.2997,14.7745
Gaia DR3 641821259671808896,149.11007978867167,22.64914689456202,54.62126061085557,0.034047168,532.48785,-465.3144511316442,-258.8933556066007,1.2804441,12.70365,14.426081,11.443554,,,,,,,,,,,,
Gaia DR3 628080246633611520,148.4782397121578,20.948079178895128,104.76384886334955,0.0356943,523.7765,-345.9726427859206,393.24896834576657,1.1769322,12.36353,14.260421,11.062027,3006.4802,3004.7114,3009.8987,4.9496,4.9384,4.9611,-0.6353,-0.65,-0.5626,9.5129,9.4838,9.7671
Gaia DR3 3689602277083844480,192.6813956424772,-0.7698943811117503,93.85471265143892,0.024546528,398.12457,-29.87096849233186,-397.0023912562892,1.0229684,7.822748,8.702164,6.896795,3738.3154,3712.8582,3803.818,4.3852,4.3047,4.4708,-0.6305,-0.7699,-0.4205,10.6501,10.567,10.7124
Gaia DR3 3683687763520080384,190.41242708810614,-1.4490230625523142,83.19347753572258,0.5074141,611.21405,-605.1760034503509,85.70058806691729,1.483704,3.4332993,3.5128007,2.9142544,6740.179,6735.5854,6744.599,4.0977,4.0935,4.1011,-0.4252,-0.4334,-0.4182,12.1133,12.0601,12.1703
Gaia DR3 3680458326070745728,189.69362697129873,-4.3222880717573045,53.52253435649141,0.037713576,773.9819,-748.1335045376759,-198.35365008384474,1.4505656,12.216982,13.777999,10.998656,,,,,,,,,,,,
Gaia DR3 3677094164086948736,191.8091816918435,-5.417862397108706,50.45364787700048,0.023287084,743.38416,-485.3842454794939,563.0472221571267,1.1189822,13.226863,15.031291,11.9513235,3078.4377,3078.0017,3080.3108,5.013,5.0094,5.0135,-0.0356,-0.0375,-0.0263,19.7495,19.7277,20.0051
Gaia DR3 3677448412989388032,195.0149340750512,-5.6297508059701755,52.621877760069474,0.056488983,346.78442,-344.02477348986025,43.66221554710016,1.79923,11.382516,12.805167,10.205841,3128.3413,3116.3801,3243.3225,4.2226,4.1773,4.5566,-0.693,-0.7381,-0.3115,19.0388,18.7708,19.1892
Gaia DR3 423027104407576576,2.874734923550554,59.13922658078038,107.38727063119035,0.027303873,1477.097,-905.7217674154335,-1166.8263106109798,1.1403797,13.467986,15.901472,12.079866,,,,,,,,,,,,
Gaia DR3 3745619095984248448,203.187189380207,16.809945677331537,60.0955142635427,0.035701178,354.78683,288.2613036788417,-206.83113079945156,1.7319138,10.859371,12.147526,9.700974,3179.12,3178.4692,3179.9858,4.1749,4.1727,4.1778,-0.8058,-0.808,-0.803,16.659,16.647,16.6721
Gaia DR3 3745619095984248576,203.18782649641687,16.810388349277826,59.98858198173505,0.045249473,376.02585,288.9465449175479,-240.6352854505719,1.6360339,11.226671,12.584307,10.041875,3205.9968,3205.4495,3208.7666,4.1698,4.1683,4.1739,-1.1388,-1.1395,-1.135,16.6708,16.6487,16.7247
Gaia DR3 3746973763029907328,202.6270609778779,19.153755730589275,66.83138578248342,0.037110113,1378.9725,-503.5863487822057,-1283.73128115392,2.0854156,13.197576,15.030048,11.915481,,,,,,,,,,,,
Gaia DR3 3757613049856225792,162.05518399901217,-11.342803319735205,219.33021263059618,0.060230438,1635.9696,579.0186682845314,-1530.0764835880495,1.1384968,12.837447,15.940733,11.3598585,,,,,,,,,,,,
Gaia DR3 3758629475341196672,164.61574644090516,-10.775511452309788,68.96220001044249,0.037456892,210.4725,-192.9989360730222,-83.96480579211722,1.2185432,12.75257,14.647006,11.450015,3035.3247,3034.988,3035.813,5.0181,5.0175,5.0186,-0.0033,-0.0057,-0.0018,14.4458,14.4362,14.4555
Gaia DR3 3759774208680370688,163.89244055921364,-9.355205624410983,52.11940837406395,0.025844801,522.1512,-266.67234048197474,448.918423814042,1.1603678,12.281625,13.8120575,11.076282,3240.5923,3239.0771,3249.8635,4.9532,4.9069,4.9628,-0.086,-0.0993,-0.0319,19.1645,19.0721,21.0102
Gaia DR3 6065791696645045248,206.2014315533189,-54.12332198633296,51.135926435978625,0.023807554,454.3113,-254.2536283510949,-376.5021541363873,1.2042754,11.424941,12.695057,10.313203,3440.4302,3440.0562,3440.787,4.8796,4.8789,4.8811,-0.2185,-0.2202,-0.2165,19.4966,19.4802,19.5203
Gaia DR3 4646535078125821568,47.62973152269491,-68.6013979360917,96.18335870347249,0.028869182,110.59628,39.66823397623275,-103.23744028168261,1.1267343,11.409583,11.357257,11.532214,,,,,,,,,,,,
Gaia DR3 4646616923022587136,41.51227837952512,-70.40213295868823,78.39434439409031,0.016313775,232.15744,214.54650904454792,-88.69538465371008,1.2798932,13.122404,15.138994,11.806124,2983.0293,2982.6396,2983.298,5.1003,5.0997,5.1006,-0.2247,-0.2263,-0.2218,12.7424,12.7377,12.7472
Gaia DR3 515045129459646080,31.795389122280643,64.28574993877805,52.265968590309996,0.019888887,278.19504,222.58743217693407,-166.87512077168168,1.134654,12.897207,14.606239,11.638614,,,,,,,,,,,,
Gaia DR3 4346523537966269824,238.81994068189468,-9.938501948798207,73.98015549061564,0.13605802,1219.0427,932.2731546092256,-785.4500865309261,1.2390754,17.329195,20.772287,15.744517,,,,,,,,,,,,
Gaia DR3 4347870370990204928,239.97333281720185,-8.253319518751894,75.29409426657962,0.02317745,204.05798,202.4425447694917,-25.625643916501858,1.3153642,9.601218,10.726547,8.545803,3611.5408,3611.2852,3611.7986,4.7502,4.7497,4.7508,-0.0672,-0.0695,-0.0646,13.2449,13.2403,13.2488
Gaia DR3 4345775217221821312,243.90633606005997,-8.371641161548801,70.73714672122247,0.06312427,547.111,232.2303207442892,-495.3782016299215,0.98405105,5.327651,5.6549315,4.8378544,5678.4277,5676.025,5680.81,4.3571,4.3556,4.3583,-0.4432,-0.4559,-0.4282,14.1361,14.1208,14.1514
Gaia DR3 2029432043779954432,300.86424530648475,29.86419876973015,62.526909039037186,0.022476189,860.49493,681.116380770302,-525.8631548621123,1.1409067,12.779391,14.647429,11.480872,,,,,,,,,,,,
Gaia DR3 2029433521248546304,300.9093570564763,29.894467940509667,62.48650893182535,0.03535643,861.9213,683.1962193381917,-525.5010370094575,1.0123955,5.552787,5.922459,5.0143995,5435.3867,5434.1514,5437.446,4.3218,4.3211,4.3231,-0.0214,-0.0292,2.0E-4,15.9992,15.9873,16.0182
Gaia DR3 5378886891123024512,175.25617537001182,-44.40411484982858,78.22675647892444,0.018242646,703.59656,-660.6340786458122,242.09647458907287,0.9155402,7.394229,7.9794908,6.665698,,,,,,,,,,,,
Gaia DR3 5380149023092265856,179.90447706741833,-42.946229979317195,50.361879744512315,0.021766067,612.4654,-403.82740716986467,-460.4750301513892,1.2194306,12.217034,13.580566,11.067716,,,,,,,,,,,,
Gaia DR3 1773485214494929536,326.0387863765124,17.059722272765484,58.584769311235206,0.026438652,252.07704,252.0580987085069,3.0905940045474987,1.2114724,12.28891,13.924962,11.053982,,,,,,,,,,,,
Gaia DR3 1773497412196823680,326.0343872670299,17.077038166155283,58.60522000455171,0.020522172,245.38339,245.37929392500314,1.4190637066377192,1.1605061,13.279959,15.185502,11.985681,3027.749,3024.5378,3032.9062,5.0261,5.002,5.047,-0.1405,-0.1995,-0.109,17.0409,16.9994,17.0872
Gaia DR3 1772187382746856320,326.1316036805559,14.771436702113272,55.14799955273645,0.03482288,257.34232,231.1077674078021,-113.20011180930898,1.1603618,5.819592,6.115142,5.3542347,5851.937,5850.6265,5853.3027,4.3794,4.3783,4.3804,-0.4305,-0.4419,-0.419,18.1263,18.1113,18.1493
Gaia DR3 1776179945695834368,331.59592583103495,17.372810486070932,56.76254141522396,0.03219382,371.5586,361.9138373987953,84.10804472844976,1.4175621,11.830102,13.365087,10.621737,,,,,,,,,,,,
Gaia DR3 1776317182780536064,332.87693362037527,18.426998565560215,85.405993274552,0.021824164,375.37814,329.0593443815216,180.63418389711623,1.0465374,9.258272,10.469459,8.161534,3260.1992,3253.2678,3306.8984,3.999,3.977,4.1676,-0.8708,-0.8919,-0.6888,11.7055,11.6613,11.7196
Gaia DR3 3479221035031532416,178.2958474507511,-31.39953502009418,65.4612160282803,0.029015737,1146.2124,-1137.8384772685924,-138.29818145382848,1.3853953,12.271965,13.896424,11.034081,3002.2332,3001.7305,3003.4119,4.4598,4.4576,4.4648,-0.7153,-0.718,-0.7106,15.3122,15.2965,15.3218
Gaia DR3 3478127463341507072,173.61931513361625,-32.82768460705796,104.6132883058554,0.027652346,1060.919,-670.2301626896037,822.3992428347119,0.75564384,5.7383237,6.154197,5.1501684,5225.1025,5211.9385,5232.7554,4.5879,4.5681,4.6,-0.1879,-0.2266,-0.1621,9.5357,9.52,9.5531
